Name,preferred_name,catalog_name_normalized,RAJ2000,DEJ2000,Band,h,e_h,z0,e_z0,z0_over_h,h_over_z0,S0,e_S0,gradz0,mag,B/T,Type,RV,AName,NED,thickness_flag,biz_name,biz_name_norm,biz_catalog_token,RA_match_deg,DE_match_deg,biz_aname_norm,biz_aname_token,biz_ned_norm,biz_ned_token,matched,match_reason,matched_sparc_name,matched_sparc_index,matched_sep_deg
EON_168.450_28.673,PGC1842612,PGC1842612,168.450485,28.673386,r,3.41,0.57,1.57,0.24,0.4604105571847507,2.171974522292994,21.67,0.57,0.106,16.31,0.29,SB,24372.0,PGC1842612,NED,thick_like,PGC1842612,PGC1842612,PGC1842612,168.450485,28.673386,PGC1842612,PGC1842612,NED,,False,unmatched,,,
EON_168.462_6.898,PGC34196,PGC34196,168.462112,6.898352,r,5.3,0.17,1.91,0.2,0.360377358490566,2.774869109947644,21.32,0.12,-0.075,15.74,0.09,SC,11785.0,PGC034196,NED,thick_like,PGC34196,PGC34196,PGC34196,168.462112,6.898352,PGC034196,PGC34196,NED,,False,unmatched,,,
EON_168.470_57.913,PGC2572426,PGC2572426,168.470245,57.913464,r,4.32,0.04,0.89,0.12,0.2060185185185185,4.853932584269663,21.75,0.28,-0.136,17.64,0.05,SD,14936.0,PGC2572426,NED,thick_like,PGC2572426,PGC2572426,PGC2572426,168.470245,57.913464,PGC2572426,PGC2572426,NED,,False,unmatched,,,
EON_168.490_65.178,UGC06256,UGC06256,168.482819,65.177727,r,13.31,0.73,2.74,0.22,0.2058602554470323,4.857664233576642,22.08,0.19,-0.102,14.8,0.03,SD,3406.0,UGC06256,NED,thick_like,UGC06256,UGC06256,UGC6256,168.482819,65.177727,UGC06256,UGC6256,NED,,False,unmatched,,,
EON_168.512_28.626,PGC91096,PGC91096,168.511551,28.626263,r,7.59,0.36,1.58,0.19,0.2081686429512516,4.80379746835443,21.9,0.18,-0.129,15.86,0.06,SB,8692.0,PGC091096,NED,thick_like,PGC91096,PGC91096,PGC91096,168.511551,28.626263,PGC091096,PGC91096,NED,,False,unmatched,,,
EON_168.559_-13.985,PGC930542,PGC930542,168.559128,-13.984681,r,4.64,0.15,2.42,0.17,0.521551724137931,1.9173553719008265,20.99,0.1,0.061,15.98,0.1,SC,5343.0,PGC930542,NED,thick_like,PGC930542,PGC930542,PGC930542,168.559128,-13.984681,PGC930542,PGC930542,NED,,False,unmatched,,,
EON_168.611_34.068,PGC86998,PGC86998,168.611176,34.067875,r,4.84,0.12,2.35,0.19,0.4855371900826447,2.0595744680851062,21.2,0.09,0.041,16.04,0.09,SC,7245.0,PGC086998,NED,thick_like,PGC86998,PGC86998,PGC86998,168.611176,34.067875,PGC086998,PGC86998,NED,,False,unmatched,,,
EON_168.614_17.260,NGC03592,NGC03592,168.614044,17.259987,r,15.43,0.33,6.66,0.6,0.4316267012313675,2.3168168168168166,21.24,0.12,0.109,13.45,0.09,SC,1301.0,NGC3592,NED,thick_like,NGC03592,NGC03592,NGC3592,168.614044,17.259987,NGC3592,NGC3592,NED,,False,unmatched,,,
EON_168.621_11.147,PGC3091130,PGC3091130,168.620926,11.146626,r,3.96,0.06,1.94,0.43,0.4898989898989899,2.0412371134020617,20.27,0.25,0.248,14.93,0.48,SB,12168.0,PGC3091130,NED,thick_like,PGC3091130,PGC3091130,PGC3091130,168.620926,11.146626,PGC3091130,PGC3091130,NED,,False,unmatched,,,
EON_168.622_22.490,UGC06268,UGC06268,168.621765,22.489897,r,12.05,0.12,2.43,0.17,0.2016597510373444,4.958847736625515,22.14,0.16,0.046,14.89,0.06,SD,5202.0,UGC06268,NED,thick_like,UGC06268,UGC06268,UGC6268,168.621765,22.489897,UGC06268,UGC6268,NED,,False,unmatched,,,
EON_168.622_29.254,PGC1860546,PGC1860546,168.621902,29.254259,r,5.15,0.07,1.89,0.29,0.3669902912621359,2.724867724867725,21.63,0.18,0.251,16.23,0.14,SB,14549.0,PGC1860546,NED,thick_like,PGC1860546,PGC1860546,PGC1860546,168.621902,29.254259,PGC1860546,PGC1860546,NED,,False,unmatched,,,
EON_168.639_-13.797,PGC91098,PGC91098,168.638779,-13.796995,r,7.31,0.16,2.61,0.34,0.3570451436388508,2.8007662835249043,22.19,0.14,0.169,16.12,0.07,SC,,PGC091098,NED,thick_like,PGC91098,PGC91098,PGC91098,168.638779,-13.796995,PGC091098,PGC91098,NED,,False,unmatched,,,
EON_168.662_29.091,PGC1855357,PGC1855357,168.661957,29.090689,r,4.67,0.22,1.98,0.3,0.4239828693790149,2.3585858585858586,21.23,0.22,0.202,15.8,0.23,SB,13816.0,PGC1855357,NED,thick_like,PGC1855357,PGC1855357,PGC1855357,168.661957,29.090689,PGC1855357,PGC1855357,NED,,False,unmatched,,,
EON_168.694_56.989,PGC2553851,PGC2553851,168.693893,56.988827,r,4.58,0.29,1.6,0.19,0.3493449781659389,2.8625,22.13,0.22,0.083,17.29,0.09,SC,14453.0,PGC2553851,NED,thick_like,PGC2553851,PGC2553851,PGC2553851,168.693893,56.988827,PGC2553851,PGC2553851,NED,,False,unmatched,,,
EON_168.728_25.924,PGC1755370,PGC1755370,168.727921,25.924467,r,8.44,0.07,1.95,0.11,0.231042654028436,4.328205128205128,21.06,0.13,0.012,14.72,0.12,SB,11745.0,PGC1755370,NED,thick_like,PGC1755370,PGC1755370,PGC1755370,168.727921,25.924467,PGC1755370,PGC1755370,NED,,False,unmatched,,,
EON_168.754_12.052,SDSSJ111501.05+120308.2,,168.754395,12.052302,r,3.65,0.3,0.96,0.13,0.2630136986301369,3.8020833333333335,22.56,0.28,-0.007,17.66,0.06,SC,20830.0,SDSSJ111501.05+120308.2,NED,thick_like,SDSSJ111501.05+120308.2,SDSSJ111501.05+120308.2,,168.754395,12.052302,SDSSJ111501.05+120308.2,,NED,,False,unmatched,,,
EON_168.789_2.699,PGC1235011,PGC1235011,168.789185,2.699009,r,10.14,1.59,1.02,0.13,0.1005917159763313,9.941176470588236,22.16,0.46,0.056,16.14,0.07,SD,13304.0,PGC1235011,NED,intermediate,PGC1235011,PGC1235011,PGC1235011,168.789185,2.699009,PGC1235011,PGC1235011,NED,,False,unmatched,,,
EON_168.881_53.517,PGC2443270,PGC2443270,168.881104,53.517159,r,7.66,0.18,1.95,0.15,0.2545691906005222,3.928205128205129,21.99,0.19,0.084,15.28,0.31,SB,11440.0,PGC2443270,NED,thick_like,PGC2443270,PGC2443270,PGC2443270,168.881104,53.517159,PGC2443270,PGC2443270,NED,,False,unmatched,,,
EON_168.889_24.183,NED,,168.888779,24.183426,r,6.79,0.16,0.83,0.16,0.1222385861561119,8.180722891566266,23.31,0.28,-0.11,17.71,0.05,SD,,,NED,intermediate,NED,NED,,168.888779,24.183426,,,NED,,False,unmatched,,,
EON_168.918_36.653,PGC2084482,PGC2084482,168.917938,36.652946,r,6.88,0.34,1.69,0.09,0.2456395348837209,4.071005917159764,21.48,0.14,-0.016,15.22,0.3,SB,7663.0,PGC2084482,NED,thick_like,PGC2084482,PGC2084482,PGC2084482,168.917938,36.652946,PGC2084482,PGC2084482,NED,,False,unmatched,,,
EON_168.930_36.554,PGC2082698,PGC2082698,168.929596,36.554207,r,4.0,0.1,2.05,0.23,0.5125,1.951219512195122,20.55,0.22,0.075,15.75,0.17,SC,7618.0,PGC2082698,NED,thick_like,PGC2082698,PGC2082698,PGC2082698,168.929596,36.554207,PGC2082698,PGC2082698,NED,,False,unmatched,,,
EON_168.928_29.447,PGC94154,PGC94154,168.929825,29.443544,r,3.13,0.09,1.78,0.16,0.5686900958466454,1.7584269662921348,20.18,0.24,0.085,15.7,0.19,UN,8474.0,PGC094154,NED,thick_like,PGC94154,PGC94154,PGC94154,168.929825,29.443544,PGC094154,PGC94154,NED,,False,unmatched,,,
EON_168.937_42.044,PGC91101,PGC91101,168.937225,42.043594,r,8.16,0.24,1.43,0.18,0.1752450980392156,5.706293706293707,22.77,0.19,-0.155,16.68,0.07,SB,17802.0,PGC091101,NED,intermediate,PGC91101,PGC91101,PGC91101,168.937225,42.043594,PGC091101,PGC91101,NED,,False,unmatched,,,
EON_168.951_17.416,NGC03602,NGC03602,168.951324,17.416119,r,7.03,0.15,4.39,0.87,0.6244665718349928,1.601366742596811,21.29,0.24,0.217,14.68,0.38,SB,6068.0,NGC3602,NED,thick_like,NGC03602,NGC03602,NGC3602,168.951324,17.416119,NGC3602,NGC3602,NED,,False,unmatched,,,
EON_168.957_0.993,PGC1181276,PGC1181276,168.957489,0.993107,r,4.34,0.51,1.48,0.18,0.3410138248847926,2.9324324324324325,21.72,0.31,-0.029,17.18,0.07,SC,13844.0,PGC1181276,NED,thick_like,PGC1181276,PGC1181276,PGC1181276,168.957489,0.993107,PGC1181276,PGC1181276,NED,,False,unmatched,,,
EON_168.994_47.063,PGC2291755,PGC2291755,168.993637,47.063454,r,5.39,0.11,2.3,0.29,0.4267161410018553,2.343478260869565,20.95,0.17,0.163,15.19,0.36,SB,10328.0,PGC2291755,NED,thick_like,PGC2291755,PGC2291755,PGC2291755,168.993637,47.063454,PGC2291755,PGC2291755,NED,,False,unmatched,,,
EON_168.997_4.665,PGC34361,PGC34361,168.996948,4.665311,r,5.91,0.23,1.5,0.11,0.2538071065989847,3.94,21.62,0.14,-0.018,15.36,0.24,SB,12830.0,PGC034361,NED,thick_like,PGC34361,PGC34361,PGC34361,168.996948,4.665311,PGC034361,PGC34361,NED,,False,unmatched,,,
EON_169.044_26.461,PGC1777147,PGC1777147,169.044281,26.461222,r,4.07,0.03,1.49,0.16,0.366093366093366,2.731543624161074,20.51,0.15,0.14,15.53,0.16,SB,8782.0,PGC1777147,NED,thick_like,PGC1777147,PGC1777147,PGC1777147,169.044281,26.461222,PGC1777147,PGC1777147,NED,,False,unmatched,,,
EON_169.131_60.647,PGC2604951,PGC2604951,169.131134,60.646935,r,7.03,0.54,1.07,0.16,0.1522048364153627,6.570093457943925,23.69,0.24,0.109,17.64,0.07,SB,58276.0,PGC2604951,NED,intermediate,PGC2604951,PGC2604951,PGC2604951,169.131134,60.646935,PGC2604951,PGC2604951,NED,,False,unmatched,,,
EON_169.180_26.373,UGC06294,UGC06294,169.180435,26.372662,r,10.55,0.06,2.53,0.13,0.2398104265402843,4.169960474308301,21.33,0.09,0.007,14.46,0.1,SB,8155.0,UGC06294,NED,thick_like,UGC06294,UGC06294,UGC6294,169.180435,26.372662,UGC06294,UGC6294,NED,,False,unmatched,,,
EON_169.194_54.751,PGC34418,PGC34418,169.194427,54.751381,r,3.61,0.02,1.48,0.12,0.4099722991689751,2.439189189189189,20.29,0.19,0.04,15.35,0.23,SC,12547.0,PGC034418,NED,thick_like,PGC34418,PGC34418,PGC34418,169.194427,54.751381,PGC034418,PGC34418,NED,,False,unmatched,,,
EON_169.195_30.659,PGC1912569,PGC1912569,169.195267,30.659279,r,6.33,0.66,3.6,0.47,0.5687203791469194,1.7583333333333333,21.7,0.26,0.081,15.5,0.25,SB,13079.0,PGC1912569,NED,thick_like,PGC1912569,PGC1912569,PGC1912569,169.195267,30.659279,PGC1912569,PGC1912569,NED,,False,unmatched,,,
EON_169.337_29.470,PGC1867298,PGC1867298,169.336777,29.469772,r,5.52,0.04,1.76,0.2,0.3188405797101449,3.136363636363636,21.72,0.17,0.116,16.1,0.24,SB,14615.0,PGC1867298,NED,thick_like,PGC1867298,PGC1867298,PGC1867298,169.336777,29.469772,PGC1867298,PGC1867298,NED,,False,unmatched,,,
EON_169.353_54.589,PGC2474117,PGC2474117,169.353333,54.589302,r,5.34,0.14,1.0,0.16,0.1872659176029962,5.34,23.06,0.19,-0.226,17.84,0.05,SD,,PGC2474117,NED,intermediate,PGC2474117,PGC2474117,PGC2474117,169.353333,54.589302,PGC2474117,PGC2474117,NED,,False,unmatched,,,
EON_169.378_51.966,PGC34474,PGC34474,169.378311,51.966328,r,4.19,0.03,2.23,0.17,0.5322195704057279,1.878923766816144,19.72,0.14,0.098,14.78,0.25,SB,8252.0,PGC034474,NED,thick_like,PGC34474,PGC34474,PGC34474,169.378311,51.966328,PGC034474,PGC34474,NED,,False,unmatched,,,
EON_169.418_32.922,PGC2017409,PGC2017409,169.418182,32.921677,r,6.82,0.08,1.79,0.09,0.2624633431085044,3.810055865921788,20.78,0.2,-0.006,14.81,0.13,SB,7252.0,PGC2017409,NED,thick_like,PGC2017409,PGC2017409,PGC2017409,169.418182,32.921677,PGC2017409,PGC2017409,NED,,False,unmatched,,,
EON_169.478_34.003,PGC87006,PGC87006,169.47821,34.003235,r,8.38,0.03,1.93,0.14,0.2303102625298329,4.341968911917099,21.97,0.15,0.049,15.64,0.06,SD,10710.0,PGC087006,NED,thick_like,PGC87006,PGC87006,PGC87006,169.47821,34.003235,PGC087006,PGC87006,NED,,False,unmatched,,,
EON_169.494_4.509,NED,,169.494431,4.508998,r,4.86,0.58,0.95,0.17,0.1954732510288065,5.115789473684211,22.9,0.25,0.043,17.92,0.05,IR,,,NED,intermediate,NED,NED,,169.494431,4.508998,,,NED,,False,unmatched,,,
EON_169.514_24.283,PGC1703813,PGC1703813,169.513733,24.283495,r,3.95,0.1,1.66,0.11,0.420253164556962,2.379518072289157,21.29,0.12,0.043,16.51,0.1,SC,,PGC1703813,NED,thick_like,PGC1703813,PGC1703813,PGC1703813,169.513733,24.283495,PGC1703813,PGC1703813,NED,,False,unmatched,,,
EON_169.546_31.977,PGC34543,PGC34543,169.545715,31.976648,r,4.46,0.19,1.56,0.15,0.3497757847533632,2.858974358974359,21.04,0.18,-0.03,15.9,0.21,SB,8167.0,PGC034543,NED,thick_like,PGC34543,PGC34543,PGC34543,169.545715,31.976648,PGC034543,PGC34543,NED,,False,unmatched,,,
EON_169.571_23.484,PGC1688155,PGC1688155,169.570663,23.483976,r,2.79,0.14,1.49,0.24,0.5340501792114696,1.87248322147651,20.63,0.23,0.099,16.7,0.12,SC,,PGC1688155,NED,thick_like,PGC1688155,PGC1688155,PGC1688155,169.570663,23.483976,PGC1688155,PGC1688155,NED,,False,unmatched,,,
EON_169.571_22.811,SDSSJ111816.98+224838.8,,169.57077,22.810781,r,5.06,0.35,1.2,0.13,0.2371541501976284,4.216666666666667,22.99,0.18,0.041,17.83,0.05,SD,,SDSSJ111816.98+224838.8,NED,thick_like,SDSSJ111816.98+224838.8,SDSSJ111816.98+224838.8,,169.57077,22.810781,SDSSJ111816.98+224838.8,,NED,,False,unmatched,,,
EON_169.576_42.495,PGC2200024,PGC2200024,169.576462,42.494766,r,3.74,0.05,1.23,0.09,0.3288770053475935,3.0406504065040654,21.41,0.13,0.039,16.43,0.14,SB,18000.0,PGC2200024,NED,thick_like,PGC2200024,PGC2200024,PGC2200024,169.576462,42.494766,PGC2200024,PGC2200024,NED,,False,unmatched,,,
EON_169.591_28.209,PGC213809,PGC213809,169.590515,28.208969,r,6.29,0.06,2.4,0.28,0.3815580286168521,2.6208333333333336,21.58,0.15,0.124,15.44,0.29,SB,20521.0,PGC213809,NED,thick_like,PGC213809,PGC213809,PGC213809,169.590515,28.208969,PGC213809,PGC213809,NED,,False,unmatched,,,
EON_169.590_74.854,NED,,169.606339,74.850868,r,9.88,0.47,1.9,0.17,0.1923076923076923,5.200000000000001,23.31,0.19,0.004,17.13,0.05,SD,,,NED,intermediate,NED,NED,,169.606339,74.850868,,,NED,,False,unmatched,,,
EON_169.619_33.292,PGC87010,PGC87010,169.61998,33.292488,r,16.69,1.76,1.47,0.12,0.0880766926303175,11.35374149659864,22.52,0.28,0.024,15.81,0.06,SD,,PGC087010,NED,thin_like,PGC87010,PGC87010,PGC87010,169.61998,33.292488,PGC087010,PGC87010,NED,,False,unmatched,,,
EON_169.645_26.406,PGC1775023,PGC1775023,169.64473,26.405527,r,3.72,0.02,1.17,0.1,0.314516129032258,3.17948717948718,20.25,0.23,0.142,15.56,0.3,SB,14564.0,PGC1775023,NED,thick_like,PGC1775023,PGC1775023,PGC1775023,169.64473,26.405527,PGC1775023,PGC1775023,NED,,False,unmatched,,,
EON_169.645_2.555,PGC1230591,PGC1230591,169.645157,2.555272,r,5.14,0.16,1.54,0.19,0.2996108949416343,3.3376623376623376,21.37,0.17,0.155,15.97,0.19,SB,8814.0,PGC1230591,NED,thick_like,PGC1230591,PGC1230591,PGC1230591,169.645157,2.555272,PGC1230591,PGC1230591,NED,,False,unmatched,,,
EON_169.648_52.493,PGC2416360,PGC2416360,169.648361,52.492653,r,4.51,0.3,1.22,0.18,0.270509977827051,3.6967213114754096,22.03,0.26,0.156,16.54,0.28,SB,31640.0,PGC2416360,NED,thick_like,PGC2416360,PGC2416360,PGC2416360,169.648361,52.492653,PGC2416360,PGC2416360,NED,,False,unmatched,,,
EON_169.705_57.250,PGC91104,PGC91104,169.705353,57.249798,r,5.39,0.12,1.45,0.19,0.2690166975881262,3.717241379310345,21.99,0.26,-0.075,16.65,0.07,SD,13879.0,PGC091104,NED,thick_like,PGC91104,PGC91104,PGC91104,169.705353,57.249798,PGC091104,PGC91104,NED,,False,unmatched,,,
EON_169.718_27.905,PGC93620,PGC93620,169.717819,27.90514,r,4.79,0.01,1.52,0.16,0.3173277661795407,3.151315789473684,21.75,0.16,-0.02,16.2,0.19,SB,21341.0,PGC093620,NED,thick_like,PGC93620,PGC93620,PGC93620,169.717819,27.90514,PGC093620,PGC93620,NED,,False,unmatched,,,
EON_169.720_52.205,SDSSJ111852.94+521216.7,,169.720383,52.20462,r,6.12,0.13,1.11,0.1,0.1813725490196078,5.513513513513513,23.1,0.21,0.055,17.57,0.06,SD,8331.0,SDSSJ111852.94+521216.7,NED,intermediate,SDSSJ111852.94+521216.7,SDSSJ111852.94+521216.7,,169.720383,52.20462,SDSSJ111852.94+521216.7,,NED,,False,unmatched,,,
EON_169.725_6.344,AGC213919,,169.724991,6.343849,r,4.18,0.26,1.33,0.15,0.3181818181818182,3.1428571428571423,21.89,0.16,0.06,17.06,0.07,SD,11400.0,AGC213919,NED,thick_like,AGC213919,AGC213919,,169.724991,6.343849,AGC213919,,NED,,False,unmatched,,,
EON_169.737_23.090,PGC1681273,PGC1681273,169.737061,23.090128,r,4.63,0.07,2.42,0.34,0.5226781857451404,1.913223140495868,20.25,0.19,0.138,14.69,0.43,SA,,PGC1681273,NED,thick_like,PGC1681273,PGC1681273,PGC1681273,169.737061,23.090128,PGC1681273,PGC1681273,NED,,False,unmatched,,,
EON_169.808_7.974,PGC1335780,PGC1335780,169.808029,7.974049,r,3.89,0.04,1.51,0.1,0.3881748071979434,2.576158940397351,20.58,0.22,0.039,16.05,0.13,SC,,PGC1335780,NED,thick_like,PGC1335780,PGC1335780,PGC1335780,169.808029,7.974049,PGC1335780,PGC1335780,NED,,False,unmatched,,,
EON_169.808_36.266,PGC2077715,PGC2077715,169.808212,36.266228,r,4.19,0.18,2.15,0.19,0.5131264916467779,1.9488372093023256,21.16,0.12,-0.049,16.26,0.11,SC,11740.0,PGC2077715,NED,thick_like,PGC2077715,PGC2077715,PGC2077715,169.808212,36.266228,PGC2077715,PGC2077715,NED,,False,unmatched,,,
EON_169.808_61.524,PGC91105,PGC91105,169.808441,61.524094,r,14.35,0.6,1.56,0.11,0.1087108013937282,9.198717948717947,23.66,0.13,-0.056,16.47,0.04,SD,4714.0,PGC091105,NED,intermediate,PGC91105,PGC91105,PGC91105,169.808441,61.524094,PGC091105,PGC91105,NED,,False,unmatched,,,
EON_169.868_58.406,SDSSJ111928.23+582420.1,,169.867676,58.405617,r,5.86,0.8,2.3,0.35,0.3924914675767917,2.547826086956522,22.99,0.34,0.165,17.01,0.08,SC,5358.0,SDSSJ111928.23+582420.1,NED,thick_like,SDSSJ111928.23+582420.1,SDSSJ111928.23+582420.1,,169.867676,58.405617,SDSSJ111928.23+582420.1,,NED,,False,unmatched,,,
EON_169.889_4.144,PGC91106,PGC91106,169.888672,4.144408,r,6.12,0.43,1.26,0.12,0.2058823529411764,4.857142857142857,22.05,0.26,0.005,16.53,0.05,SD,14095.0,PGC091106,NED,thick_like,PGC91106,PGC91106,PGC91106,169.888672,4.144408,PGC091106,PGC91106,NED,,False,unmatched,,,
EON_169.909_3.132,SDSSJ111938.13+030755.6,,169.908661,3.131971,r,5.11,0.12,1.19,0.31,0.2328767123287671,4.294117647058824,23.25,0.26,0.499,17.69,0.08,SB,14275.0,SDSSJ111938.13+030755.6,NED,thick_like,SDSSJ111938.13+030755.6,SDSSJ111938.13+030755.6,,169.908661,3.131971,SDSSJ111938.13+030755.6,,NED,,False,unmatched,,,
EON_169.909_53.581,PGC2445071,PGC2445071,169.908798,53.581104,r,6.29,0.08,1.23,0.09,0.1955484896661367,5.113821138211383,22.07,0.19,-0.031,16.72,0.05,SD,10329.0,PGC2445071,NED,intermediate,PGC2445071,PGC2445071,PGC2445071,169.908798,53.581104,PGC2445071,PGC2445071,NED,,False,unmatched,,,
EON_169.911_44.341,SDSSJ111938.72+442026.6,,169.911362,44.34074,r,3.04,0.02,1.03,0.12,0.3388157894736842,2.951456310679612,21.97,0.13,0.13,17.7,0.07,SC,9206.0,SDSSJ111938.72+442026.6,NED,thick_like,SDSSJ111938.72+442026.6,SDSSJ111938.72+442026.6,,169.911362,44.34074,SDSSJ111938.72+442026.6,,NED,,False,unmatched,,,
EON_169.914_24.930,UGC06336,UGC06336,169.914047,24.92947,r,10.95,0.49,3.4,0.26,0.3105022831050228,3.2205882352941173,21.47,0.19,0.079,14.13,0.31,SB,7794.0,UGC06336,NED,thick_like,UGC06336,UGC06336,UGC6336,169.914047,24.92947,UGC06336,UGC6336,NED,,False,unmatched,,,
EON_169.936_-12.751,PGC948126,PGC948126,169.936432,-12.751301,r,7.04,0.71,0.79,0.09,0.1122159090909091,8.91139240506329,22.74,0.24,-0.124,17.6,0.04,SD,,PGC948126,NED,intermediate,PGC948126,PGC948126,PGC948126,169.936432,-12.751301,PGC948126,PGC948126,NED,,False,unmatched,,,
EON_169.955_0.743,PGC1174286,PGC1174286,169.954666,0.74316,r,8.38,0.41,1.98,0.15,0.2362768496420047,4.232323232323233,21.97,0.19,0.054,15.4,0.29,SB,20861.0,PGC1174286,NED,thick_like,PGC1174286,PGC1174286,PGC1174286,169.954666,0.74316,PGC1174286,PGC1174286,NED,,False,unmatched,,,
EON_169.981_61.566,PGC91107,PGC91107,169.98053,61.56559,r,15.51,1.35,0.75,0.07,0.0483558994197292,20.68,23.71,0.23,-0.082,17.85,0.04,SD,,PGC091107,NED,thin_like,PGC91107,PGC91107,PGC91107,169.98053,61.56559,PGC091107,PGC91107,NED,,False,unmatched,,,
EON_169.987_38.477,SDSSJ111956.79+382836.4,,169.986664,38.476791,r,5.26,0.18,0.86,0.09,0.1634980988593156,6.116279069767442,22.14,0.16,-0.132,17.73,0.07,SD,28662.0,SDSSJ111956.79+382836.4,NED,intermediate,SDSSJ111956.79+382836.4,SDSSJ111956.79+382836.4,,169.986664,38.476791,SDSSJ111956.79+382836.4,,NED,,False,unmatched,,,
EON_169.990_30.577,PGC91108,PGC91108,169.989807,30.576527,r,14.21,1.02,1.52,0.19,0.1069669247009148,9.348684210526317,23.83,0.22,-0.106,16.97,0.05,SD,7815.0,PGC091108,NED,intermediate,PGC91108,PGC91108,PGC91108,169.989807,30.576527,PGC091108,PGC91108,NED,,False,unmatched,,,
EON_170.071_2.964,NGC03630,NGC03630,170.070816,2.964412,r,15.62,0.07,8.66,1.46,0.5544174135723432,1.8036951501154728,20.24,0.18,0.219,11.62,0.56,SA,1481.0,NGC3630,NED,thick_like,NGC03630,NGC03630,NGC3630,170.070816,2.964412,NGC3630,NGC3630,NED,,False,unmatched,,,
EON_170.084_34.305,NED,,170.084198,34.305206,r,4.65,0.11,0.81,0.08,0.1741935483870967,5.7407407407407405,23.0,0.13,-0.057,18.01,0.05,SD,,,NED,intermediate,NED,NED,,170.084198,34.305206,,,NED,,False,unmatched,,,
EON_170.088_54.144,PGC2461061,PGC2461061,170.08847,54.14389,r,6.38,0.17,1.04,0.1,0.1630094043887147,6.134615384615384,22.37,0.11,-0.005,16.7,0.08,SD,31232.0,PGC2461061,NED,intermediate,PGC2461061,PGC2461061,PGC2461061,170.08847,54.14389,PGC2461061,PGC2461061,NED,,False,unmatched,,,
EON_170.125_12.852,SDSSJ112030.09+125106.7,,170.125397,12.851875,r,4.25,0.09,0.97,0.14,0.228235294117647,4.381443298969073,22.22,0.26,-0.027,17.74,0.07,SC,25350.0,SDSSJ112030.09+125106.7,NED,thick_like,SDSSJ112030.09+125106.7,SDSSJ112030.09+125106.7,,170.125397,12.851875,SDSSJ112030.09+125106.7,,NED,,False,unmatched,,,
EON_170.169_33.109,UGC06357,UGC06357,170.169312,33.108932,r,9.44,0.05,2.0,0.11,0.211864406779661,4.72,21.42,0.13,0.056,14.83,0.08,SD,10554.0,UGC06357,NED,thick_like,UGC06357,UGC06357,UGC6357,170.169312,33.108932,UGC06357,UGC6357,NED,,False,unmatched,,,
EON_170.184_34.494,PGC94172,PGC94172,170.183884,34.493813,r,4.0,0.03,2.09,0.14,0.5225,1.9138755980861248,20.33,0.12,0.047,15.42,0.14,SC,10542.0,PGC094172,NED,thick_like,PGC94172,PGC94172,PGC94172,170.183884,34.493813,PGC094172,PGC94172,NED,,False,unmatched,,,
EON_170.244_30.918,PGC1923695,PGC1923695,170.243561,30.918034,r,5.37,0.08,1.58,0.16,0.2942271880819367,3.3987341772151898,21.75,0.19,0.047,16.46,0.11,SC,25326.0,PGC1923695,NED,thick_like,PGC1923695,PGC1923695,PGC1923695,170.243561,30.918034,PGC1923695,PGC1923695,NED,,False,unmatched,,,
EON_170.449_32.163,PGC1983442,PGC1983442,170.449326,32.163197,r,4.25,0.02,1.78,0.08,0.4188235294117647,2.3876404494382024,21.33,0.12,0.03,16.41,0.12,SC,13082.0,PGC1983442,NED,thick_like,PGC1983442,PGC1983442,PGC1983442,170.449326,32.163197,PGC1983442,PGC1983442,NED,,False,unmatched,,,
EON_170.492_34.949,UGC06384,UGC06384,170.491516,34.948574,r,10.46,0.16,2.29,0.17,0.2189292543021032,4.567685589519651,22.56,0.16,-0.066,15.65,0.06,SD,2037.0,UGC06384,NED,thick_like,UGC06384,UGC06384,UGC6384,170.491516,34.948574,UGC06384,UGC6384,NED,,False,unmatched,,,
EON_170.500_35.717,UGC06382,UGC06382,170.500168,35.716908,r,6.37,0.17,1.45,0.15,0.227629513343799,4.393103448275863,22.92,0.2,-0.124,16.73,0.26,SB,7706.0,UGC06382,NED,thick_like,UGC06382,UGC06382,UGC6382,170.500168,35.716908,UGC06382,UGC6382,NED,,False,unmatched,,,
EON_170.527_65.378,SDSSJ112206.63+652240.5,,170.527496,65.377892,r,4.96,0.16,1.09,0.1,0.219758064516129,4.55045871559633,22.46,0.23,-0.016,17.01,0.06,SD,11266.0,SDSSJ112206.63+652240.5,NED,thick_like,SDSSJ112206.63+652240.5,SDSSJ112206.63+652240.5,,170.527496,65.377892,SDSSJ112206.63+652240.5,,NED,,False,unmatched,,,
EON_170.551_2.911,PGC1240649,PGC1240649,170.551407,2.910805,r,4.04,0.05,1.6,0.11,0.396039603960396,2.525,20.58,0.17,0.04,15.88,0.16,SC,14795.0,PGC1240649,NED,thick_like,PGC1240649,PGC1240649,PGC1240649,170.551407,2.910805,PGC1240649,PGC1240649,NED,,False,unmatched,,,
EON_170.559_-7.992,PGC1009922,PGC1009922,170.558868,-7.992044,r,7.34,0.06,2.61,0.39,0.3555858310626703,2.812260536398468,20.8,0.19,-0.101,14.53,0.09,SC,7102.0,PGC1009922,NED,thick_like,PGC1009922,PGC1009922,PGC1009922,170.558868,-7.992044,PGC1009922,PGC1009922,NED,,False,unmatched,,,
