r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
4.37,93.5,65.39440725322005,4.5,UGC06917,14.66,63.73,0.0,2000.5148741418764,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,1,2.547704190428449,0.1890151405244347,0.9000583591005552,0.13470773575813802,0.1212448236046209,0.7106936539795032,1000000.0,2.0867224455639457,2.631476679961209,0.09102739286426217,0.5009038961009354,3111289038.4167104,0.7126822506619455,0.1410132343735926,0.054004325864124195,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,37215.13198369909,403.274257508169,408.5419871552556,-315.0419871552556,28.105592746779948,UGC06917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.11,100.0,67.61448143704128,3.5,UGC06917,20.91,64.3,0.0,1636.661211129296,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,2,2.3586890499040143,0.1890151405244347,0.9647913726917521,0.23088367768610074,0.2227545803268932,1.0963208972124854,1000000.0,2.0323030612198076,2.3946658975857713,0.05501396238815681,0.49909282392740506,9139906423.706614,1.2215089068817402,0.0480019061508421,0.04335209645055841,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,29366.70846838204,423.59247956239057,428.9549007084711,-328.9549007084711,32.38551856295872,UGC06917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.98,101.0,68.84792662092302,4.0,UGC06917,24.79,64.23,0.0,1461.4613180515755,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,2,2.3586890499040143,0.1890151405244347,0.9647913726917521,0.23088367768610074,0.2227545803268932,1.0963208972124854,1000000.0,2.0323030612198076,2.3946658975857713,0.05501396238815681,0.49909282392740506,9139906423.706614,1.2215089068817402,0.0480019061508421,0.04335209645055841,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,22502.296721958053,396.31557011965504,402.2512499909319,-301.2512499909319,32.15207337907698,UGC06917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.85,103.0,68.72155193241782,3.5,UGC06917,27.59,62.94,0.0,1351.4649681528665,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,2,2.3586890499040143,0.1890151405244347,0.9647913726917521,0.23088367768610074,0.2227545803268932,1.0963208972124854,1000000.0,2.0323030612198076,2.3946658975857713,0.05501396238815681,0.49909282392740506,9139906423.706614,1.2215089068817402,0.0480019061508421,0.04335209645055841,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,17790.91885613997,373.7093964843522,379.97547910450584,-276.97547910450584,34.278448067582175,UGC06917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.72,105.0,68.44422912123417,4.0,UGC06917,29.1,61.95,0.0,1264.334862385321,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,2,2.3586890499040143,0.1890151405244347,0.9647913726917521,0.23088367768610074,0.2227545803268932,1.0963208972124854,1000000.0,2.0323030612198076,2.3946658975857713,0.05501396238815681,0.49909282392740506,9139906423.706614,1.2215089068817402,0.0480019061508421,0.04335209645055841,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,14417.990084121775,354.5770346956242,361.12253603665044,-256.12253603665044,36.55577087876583,UGC06917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6,110.0,68.9585382675706,4.9,UGC06917,32.76,60.68,0.0,1260.4166666666667,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,2,2.3586890499040143,0.1890151405244347,0.9647913726917521,0.23088367768610074,0.2227545803268932,1.0963208972124854,1000000.0,2.0323030612198076,2.3946658975857713,0.05501396238815681,0.49909282392740506,9139906423.706614,1.2215089068817402,0.0480019061508421,0.04335209645055841,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,11895.843068711863,337.9350432548153,344.8990772090205,-234.8990772090205,41.0414617324294,UGC06917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.47,111.0,70.57971167410646,6.0,UGC06917,36.86,60.19,0.0,1176.7908309455586,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,2,2.3586890499040143,0.1890151405244347,0.9647913726917521,0.23088367768610074,0.2227545803268932,1.0963208972124854,1000000.0,2.0323030612198076,2.3946658975857713,0.05501396238815681,0.49909282392740506,9139906423.706614,1.2215089068817402,0.0480019061508421,0.04335209645055841,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,10001.02076531469,323.5903079711208,331.1981025199945,-220.1981025199945,40.42028832589354,UGC06917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.87,20.9,19.68121185293223,4.7,UGC07089,4.05,19.26,0.0,502.0804597701149,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,0.35,1,2.21404730693269,0.08967485565311639,0.9512781054083325,0.03879572735236237,0.0369055260136935,0.1353208594939096,558453.0555015027,2.1085003974488314,2.2620006767972196,0.12740261869048894,0.28041726162144376,682071619.6687983,0.432626593818377,0.060493236962495534,0.034096903290158326,2.1799999999999997,1.0,2.0,0.2600546035691978,0.06550133852491258,0.9717679230595816,2.3541082460195466,2.2745405438951853,2.260054603569198,0.014485940325987379,1.0444960096037805,8.66848678567326,6.550133852591258,0.9416432984082187,1.0,558453.0555015027,99841.91763438148,294.72439386978454,295.38080242614257,-274.4808024261426,1.2187881470677695,UGC07089_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.74,36.4,34.07028323921009,3.9,UGC07089,8.89,32.89,0.0,761.4712643678159,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,0.35,1,2.21404730693269,0.08967485565311639,0.9512781054083325,0.03879572735236237,0.0369055260136935,0.1353208594939096,558453.0555015027,2.1085003974488314,2.2620006767972196,0.12740261869048894,0.28041726162144376,682071619.6687983,0.432626593818377,0.060493236962495534,0.034096903290158326,2.1799999999999997,1.0,2.0,0.2600546035691978,0.06550133852491258,0.9717679230595816,2.3541082460195466,2.2745405438951853,2.260054603569198,0.014485940325987379,1.0444960096037805,8.66848678567326,6.550133852591258,0.9416432984082187,1.0,558453.0555015027,24960.47940859537,208.40161748641958,211.16822291944388,-174.76822291944387,2.329716760789907,UGC07089_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.61,43.4,44.03643264389158,3.9,UGC07089,12.07,42.35,0.0,721.6704980842912,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,0.35,1,2.21404730693269,0.08967485565311639,0.9512781054083325,0.03879572735236237,0.0369055260136935,0.1353208594939096,558453.0555015027,2.1085003974488314,2.2620006767972196,0.12740261869048894,0.28041726162144376,682071619.6687983,0.432626593818377,0.060493236962495534,0.034096903290158326,2.1799999999999997,1.0,2.0,0.2600546035691978,0.06550133852491258,0.9717679230595816,2.3541082460195466,2.2745405438951853,2.260054603569198,0.014485940325987379,1.0444960096037805,8.66848678567326,6.550133852591258,0.9416432984082187,1.0,558453.0555015027,11093.546403820166,170.1592081374694,175.7650804738263,-132.36508047382628,-0.636432643891581,UGC07089_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.37,59.7,52.13794971035973,3.9,UGC07089,14.33,50.13,0.0,815.5812356979405,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,0.35,2,2.303722162585806,0.06550133852491258,0.9750338962696026,0.06550133852491258,0.06386602531281974,0.19346786601641425,558453.0555015027,2.0486886578433836,2.3505797970260565,0.09210420934062952,0.501298445605973,3644211336.501261,1.0,0.02918161869062086,0.030046485561886507,2.1799999999999997,1.0,2.0,0.2600546035691978,0.06550133852491258,0.9717679230595816,2.3541082460195466,2.2745405438951853,2.260054603569198,0.014485940325987379,1.0444960096037805,8.66848678567326,6.550133852591258,0.9416432984082187,1.0,558453.0555015027,5657.605209129329,157.23782866694378,165.6565741644296,-105.9565741644296,7.5620502896402755,UGC07089_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.24,64.5,53.93761303580276,4.4,UGC07089,18.1,50.81,0.0,793.9408396946565,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,0.35,2,2.303722162585806,0.06550133852491258,0.9750338962696026,0.06550133852491258,0.06386602531281974,0.19346786601641425,558453.0555015027,2.0486886578433836,2.3505797970260565,0.09210420934062952,0.501298445605973,3644211336.501261,1.0,0.02918161869062086,0.030046485561886507,2.1799999999999997,1.0,2.0,0.2600546035691978,0.06550133852491258,0.9717679230595816,2.3541082460195466,2.2745405438951853,2.260054603569198,0.014485940325987379,1.0444960096037805,8.66848678567326,6.550133852591258,0.9416432984082187,1.0,558453.0555015027,3934.8931049407765,143.59261774161536,153.388741340066,-88.88874134006599,10.562386964197238,UGC07089_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.11,67.9,54.11803119109194,3.9,UGC07089,21.23,49.78,0.0,754.5679214402619,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,0.35,2,2.303722162585806,0.06550133852491258,0.9750338962696026,0.06550133852491258,0.06386602531281974,0.19346786601641425,558453.0555015027,2.0486886578433836,2.3505797970260565,0.09210420934062952,0.501298445605973,3644211336.501261,1.0,0.02918161869062086,0.030046485561886507,2.1799999999999997,1.0,2.0,0.2600546035691978,0.06550133852491258,0.9717679230595816,2.3541082460195466,2.2745405438951853,2.260054603569198,0.014485940325987379,1.0444960096037805,8.66848678567326,6.550133852591258,0.9416432984082187,1.0,558453.0555015027,2894.0970617303037,132.9771899506534,143.56773435271646,-75.66773435271645,13.781968808908069,UGC07089_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.98,70.3,54.096145888593576,6.1,UGC07089,23.49,48.73,0.0,708.035816618911,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,0.35,3,2.2623943411890974,0.041327821396708764,0.98899176750081,0.05011354665977346,0.049561885086783664,0.1566211961821882,558453.0555015027,2.0344005239540386,2.297513897235012,0.07701865882114436,0.5,5358322029.581978,1.2125862183425997,0.012146202706087905,0.01895771623702237,2.1799999999999997,1.0,2.0,0.2600546035691978,0.06550133852491258,0.9717679230595816,2.3541082460195466,2.2745405438951853,2.260054603569198,0.014485940325987379,1.0444960096037805,8.66848678567326,6.550133852591258,0.9416432984082187,1.0,558453.0555015027,1795.2559002849582,111.94144086971995,124.32730667069487,-54.02730667069487,16.20385411140642,UGC07089_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.85,73.7,53.82706010920529,6.1,UGC07089,25.32,47.5,0.0,691.9350318471338,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,0.35,3,2.2623943411890974,0.041327821396708764,0.98899176750081,0.05011354665977346,0.049561885086783664,0.1566211961821882,558453.0555015027,2.0344005239540386,2.297513897235012,0.07701865882114436,0.5,5358322029.581978,1.2125862183425997,0.012146202706087905,0.01895771623702237,2.1799999999999997,1.0,2.0,0.2600546035691978,0.06550133852491258,0.9717679230595816,2.3541082460195466,2.2745405438951853,2.260054603569198,0.014485940325987379,1.0444960096037805,8.66848678567326,6.550133852591258,0.9416432984082187,1.0,558453.0555015027,1419.377428118679,105.55620687923393,118.48824925169428,-44.78824925169428,19.87293989079471,UGC07089_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.72,77.6,53.22826692651189,6.1,UGC07089,26.4,46.22,0.0,690.5688073394494,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,0.35,3,2.2623943411890974,0.041327821396708764,0.98899176750081,0.05011354665977346,0.049561885086783664,0.1566211961821882,558453.0555015027,2.0344005239540386,2.297513897235012,0.07701865882114436,0.5,5358322029.581978,1.2125862183425997,0.012146202706087905,0.01895771623702237,2.1799999999999997,1.0,2.0,0.2600546035691978,0.06550133852491258,0.9717679230595816,2.3541082460195466,2.2745405438951853,2.260054603569198,0.014485940325987379,1.0444960096037805,8.66848678567326,6.550133852591258,0.9416432984082187,1.0,558453.0555015027,1150.2817729495002,100.1521695227799,113.41827657004687,-35.818276570046876,24.3717330734881,UGC07089_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.16,79.1,52.60427739262274,7.3,UGC07089,26.4,45.5,0.0,683.0578602620087,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,0.35,3,2.2623943411890974,0.041327821396708764,0.98899176750081,0.05011354665977346,0.049561885086783664,0.1566211961821882,558453.0555015027,2.0344005239540386,2.297513897235012,0.07701865882114436,0.5,5358322029.581978,1.2125862183425997,0.012146202706087905,0.01895771623702237,2.1799999999999997,1.0,2.0,0.2600546035691978,0.06550133852491258,0.9717679230595816,2.3541082460195466,2.2745405438951853,2.260054603569198,0.014485940325987379,1.0444960096037805,8.66848678567326,6.550133852591258,0.9416432984082187,1.0,558453.0555015027,1042.4284620364228,97.71716692707395,110.97682060797035,-31.87682060797036,26.495722607377253,UGC07089_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.34,38.8,27.88485251888559,3.69,UGC08490,0.91,27.87,0.0,4427.764705882352,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,1,2.4328054838960544,0.12434493896934384,0.8547092965161927,0.06547240333796862,0.05595987179821959,0.17250674159159482,953326.2864419586,2.1472544755401315,2.5353383982924718,0.19828341305135616,0.5522131977850744,506070544.5326532,0.5265385457634932,0.2232940557192209,0.0735768869641088,2.0,1.0,2.0,0.24901149644458503,0.07536590871744027,0.9345455050993454,3.396283366859726,2.2095114281768335,2.2490114964445853,0.039500068267751764,1.121771947241583,8.300383214852834,7.5365908718440275,1.3585133467442905,1.0,953326.2864419586,1422622.9355338896,695.4795454084343,696.0383344913715,-657.2383344913716,10.915147481114406,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.68,50.1,40.152713482403655,3.69,UGC08490,7.1,39.52,0.0,3691.191176470588,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,1,2.4328054838960544,0.12434493896934384,0.8547092965161927,0.06547240333796862,0.05595987179821959,0.17250674159159482,953326.2864419586,2.1472544755401315,2.5353383982924718,0.19828341305135616,0.5522131977850744,506070544.5326532,0.5265385457634932,0.2232940557192209,0.0735768869641088,2.0,1.0,2.0,0.24901149644458503,0.07536590871744027,0.9345455050993454,3.396283366859726,2.2095114281768335,2.2490114964445853,0.039500068267751764,1.121771947241583,8.300383214852834,7.5365908718440275,1.3585133467442905,1.0,953326.2864419586,355655.7338834724,491.77830273484136,493.4147742424838,-443.3147742424838,9.947286517596346,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
