r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,psi_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,tau_i,v_desc_kms,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,g_transform_km2s2_per_kpc,rotation_residual_desc_kms,rotation_residual_bar_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
5.75,80.1,36.600875672584664,3.69,UGC08490,22.6,28.79,0.0,1115.8278260869563,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,3.0024067301227553,3.0897602462848472,-0.08735351616209197,-1.0,-0.10444195917326128,0.85,0.6493616750483071,0.009928149481661059,0.019856298963322118,0.5,0.516256157635468,-0.0005723331433959917,36.59040022639651,232.97810434782605,232.84476325702224,-0.1333410908038104,43.50959977360348,43.49912432741533,UGC08490_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.42,80.1,35.44658657755355,3.69,UGC08490,22.99,26.98,0.0,999.3785046728972,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,-0.09862627379262141,0.85,0.7663661189958557,0.02952421163445761,0.05904842326891522,0.5,0.7162561576354679,-0.0018968201614873571,35.412952720600515,195.71035825545167,195.33913090210083,-0.37122735335083235,44.68704727939948,44.65341342244644,UGC08490_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.77,80.1,34.84153412236608,3.69,UGC08490,22.99,26.18,0.0,947.711964549483,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,-0.09862627379262141,0.85,0.7663661189958557,0.02952421163445761,0.05904842326891522,0.5,0.7162561576354679,-0.0018968201614873571,34.8084743756361,179.31056129985225,178.9704414120111,-0.3401198878411549,45.29152562436389,45.25846587763392,UGC08490_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.11,79.8,34.18422004375703,3.69,UGC08490,22.8,25.47,0.0,895.6455696202531,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,-0.09862627379262141,0.85,0.7663661189958557,0.02952421163445761,0.05904842326891522,0.5,0.7162561576354679,-0.0018968201614873571,34.15178399622711,164.3545569620253,164.04280592474743,-0.31175103727787246,45.64821600377289,45.61577995624297,UGC08490_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.44,79.8,34.435581888505965,3.69,UGC08490,23.87,24.82,0.0,855.9193548387096,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,-0.09862627379262141,0.85,0.7663661189958557,0.02952421163445761,0.05904842326891522,0.5,0.7162561576354679,-0.0018968201614873571,34.402907333713536,159.38297043010755,159.0806495983979,-0.3023208317096362,45.39709266628646,45.36441811149403,UGC08490_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.78,79.5,34.13930286341535,3.69,UGC08490,24.06,24.22,0.0,812.3714652956298,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,-0.09862627379262141,0.85,0.7663661189958557,0.02952421163445761,0.05904842326891522,0.5,0.7162561576354679,-0.0018968201614873571,34.10690943601234,149.80616966580973,149.5220143028724,-0.28415536293732657,45.39309056398766,45.36069713658465,UGC08490_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.46,78.8,32.696645087837375,3.69,UGC08490,23.09,23.15,0.0,733.9763593380613,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,3.0045148145633256,3.0897602462848472,-0.08524543172152166,-0.9758672056582293,-0.10193919622872749,0.85,0.8444829644519944,0.018462242905947692,0.036924485811895384,0.5,0.9167487684729063,-0.0013509382066007136,32.67455205019506,126.36768321513001,126.19696828379506,-0.17071493133495608,46.125447949804936,46.10335491216262,UGC08490_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8,77.9,32.5522180503879,3.69,UGC08490,23.38,22.65,0.0,689.5920454545455,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,3.0045148145633256,3.0897602462848472,-0.08524543172152166,-0.9758672056582293,-0.10193919622872749,0.85,0.8444829644519944,0.018462242905947692,0.036924485811895384,0.5,0.9167487684729063,-0.0013509382066007136,32.53022260171737,120.41442045454541,120.25174801332767,-0.16267244121773672,45.369777398282636,45.347781949612106,UGC08490_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.13,77.2,31.829610428027546,3.69,UGC08490,22.8,22.21,0.0,652.775465498357,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,3.0045148145633256,3.0897602462848472,-0.08524543172152166,-0.9758672056582293,-0.10193919622872749,0.85,0.8444829644519944,0.018462242905947692,0.036924485811895384,0.5,0.9167487684729063,-0.0013509382066007136,31.808103243439113,110.96649507119385,110.8165861933496,-0.1499088778442541,45.39189675656089,45.37038957197245,UGC08490_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.47,77.6,31.114115767606187,3.69,UGC08490,22.21,21.79,0.0,635.8775079197464,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,3.0045148145633256,3.0897602462848472,-0.08524543172152166,-0.9758672056582293,-0.10193919622872749,0.85,0.8444829644519944,0.018462242905947692,0.036924485811895384,0.5,0.9167487684729063,-0.0013509382066007136,31.093092040890056,102.22684266103484,102.08874051354387,-0.13810214749096872,46.50690795910994,46.48588423239381,UGC08490_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.77,76.6,30.863068544783424,3.69,UGC08490,22.21,21.43,0.0,600.5690890481064,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,3.0045148145633256,3.0897602462848472,-0.08524543172152166,-0.9758672056582293,-0.10193919622872749,0.85,0.8444829644519944,0.018462242905947692,0.036924485811895384,0.5,0.9167487684729063,-0.0013509382066007136,30.842214450019714,97.49529170931423,97.36358159478044,-0.13171011453378867,45.757785549980284,45.73693145521657,UGC08490_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.15,77.6,30.777426793024787,3.69,UGC08490,22.5,21.0,0.0,593.2768472906403,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,3.0045148145633256,3.0897602462848472,-0.08524543172152166,-0.9758672056582293,-0.10193919622872749,0.85,0.8444829644519944,0.018462242905947692,0.036924485811895384,0.5,0.9167487684729063,-0.0013509382066007136,30.75663056616894,93.32512315270935,93.19904667820666,-0.1260764745026961,46.84336943383106,46.82257320697521,UGC08490_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.52,7.31,11.776459569836767,2.12,UGC08837,-3.67,11.19,0.0,102.76173076923077,UGC08837,UGC8837,Bizyaev_2014,,False,unique_to_2014,SDSSJ135430.12+535852.0,,EON_208.625_53.981,SDSSJ135430.12+535852.0,,208.625473,53.981133,r,3.6,0.1,0.93,0.08,0.2583333333333333,3.870967741935484,21.11,0.32,0.124,17.52,0.09,SC,20759.0,SDSSJ135430.12+535852.0,NED,thick_like,SDSSJ135430.12+535852.0,SDSSJ135430.12+535852.0,,208.625473,53.981133,SDSSJ135430.12+535852.0,,NED,,True,coord_exact,UGC08837,160.0,0.0845698319889964,Bizyaev_2014,1,0.35,3.066876172401619,3.0551582039847935,0.011717968416825375,1.0,0.014060635387510458,0.85,0.22971908038492084,0.21362370530475502,0.42724741060951005,0.5,0.31071428571428567,0.0005865031985107629,11.779912529220471,266.70192307692304,266.8583446078566,0.15642153093358502,-4.469912529220472,-4.4664595698367675,UGC08837_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.05,14.6,17.217026456389036,2.05,UGC08837,-4.64,16.58,0.0,203.00952380952376,UGC08837,UGC8837,Bizyaev_2014,,False,unique_to_2014,SDSSJ135430.12+535852.0,,EON_208.625_53.981,SDSSJ135430.12+535852.0,,208.625473,53.981133,r,3.6,0.1,0.93,0.08,0.2583333333333333,3.870967741935484,21.11,0.32,0.124,17.52,0.09,SC,20759.0,SDSSJ135430.12+535852.0,NED,thick_like,SDSSJ135430.12+535852.0,SDSSJ135430.12+535852.0,,208.625473,53.981133,SDSSJ135430.12+535852.0,,NED,,True,coord_exact,UGC08837,160.0,0.0845698319889964,Bizyaev_2014,1,0.35,3.066876172401619,3.0551582039847935,0.011717968416825375,1.0,0.014060635387510458,0.85,0.22971908038492084,0.21362370530475502,0.42724741060951005,0.5,0.31071428571428567,0.0005865031985107629,17.2220746368468,282.31047619047615,282.47605218773504,0.16557599725888394,-2.622074636846799,-2.617026456389036,UGC08837_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.57,21.0,20.769133347349857,2.05,UGC08837,2.4,20.63,0.0,280.89171974522293,UGC08837,UGC8837,Bizyaev_2014,,False,unique_to_2014,SDSSJ135430.12+535852.0,,EON_208.625_53.981,SDSSJ135430.12+535852.0,,208.625473,53.981133,r,3.6,0.1,0.93,0.08,0.2583333333333333,3.870967741935484,21.11,0.32,0.124,17.52,0.09,SC,20759.0,SDSSJ135430.12+535852.0,NED,thick_like,SDSSJ135430.12+535852.0,SDSSJ135430.12+535852.0,,208.625473,53.981133,SDSSJ135430.12+535852.0,,NED,,True,coord_exact,UGC08837,160.0,0.0845698319889964,Bizyaev_2014,1,0.35,3.066876172401619,3.0551582039847935,0.011717968416825375,1.0,0.014060635387510458,0.85,0.22971908038492084,0.21362370530475502,0.42724741060951005,0.5,0.31071428571428567,0.0005865031985107629,20.77522303614451,274.7496178343948,274.9107593640443,0.1611415296494556,0.22477696385548995,0.2308666526501426,UGC08837_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.63,35.3,30.75746576036459,2.5,UGC08837,16.76,25.79,0.0,473.7984790874524,UGC08837,UGC8837,Bizyaev_2014,,False,unique_to_2014,SDSSJ135430.12+535852.0,,EON_208.625_53.981,SDSSJ135430.12+535852.0,,208.625473,53.981133,r,3.6,0.1,0.93,0.08,0.2583333333333333,3.870967741935484,21.11,0.32,0.124,17.52,0.09,SC,20759.0,SDSSJ135430.12+535852.0,NED,thick_like,SDSSJ135430.12+535852.0,SDSSJ135430.12+535852.0,,208.625473,53.981133,SDSSJ135430.12+535852.0,,NED,,True,coord_exact,UGC08837,160.0,0.0845698319889964,Bizyaev_2014,2,0.35,3.048441698399292,3.0551582039847935,-0.006716505585501409,-0.5731800382613628,-0.008059632184154737,0.85,0.4949005811131092,0.1660713730322364,0.3321427460644728,0.5,0.8130952380952381,-0.000563049903307926,30.7488055470987,359.70406844106463,359.5015371001095,-0.20253134095514724,4.551194452901296,4.542534239635408,UGC08837_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.15,43.0,32.674199301589624,3.38,UGC08837,17.12,27.83,0.0,586.984126984127,UGC08837,UGC8837,Bizyaev_2014,,False,unique_to_2014,SDSSJ135430.12+535852.0,,EON_208.625_53.981,SDSSJ135430.12+535852.0,,208.625473,53.981133,r,3.6,0.1,0.93,0.08,0.2583333333333333,3.870967741935484,21.11,0.32,0.124,17.52,0.09,SC,20759.0,SDSSJ135430.12+535852.0,NED,thick_like,SDSSJ135430.12+535852.0,SDSSJ135430.12+535852.0,,208.625473,53.981133,SDSSJ135430.12+535852.0,,NED,,True,coord_exact,UGC08837,160.0,0.0845698319889964,Bizyaev_2014,2,0.35,3.048441698399292,3.0551582039847935,-0.006716505585501409,-0.5731800382613628,-0.008059632184154737,0.85,0.4949005811131092,0.1660713730322364,0.3321427460644728,0.5,0.8130952380952381,-0.000563049903307926,32.664999404028215,338.92168253968254,338.7308527190996,-0.19082982058296238,10.335000595971785,10.325800698410376,UGC08837_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.68,46.6,33.590095266313256,3.15,UGC08837,20.09,26.92,0.0,590.0978260869565,UGC08837,UGC8837,Bizyaev_2014,,False,unique_to_2014,SDSSJ135430.12+535852.0,,EON_208.625_53.981,SDSSJ135430.12+535852.0,,208.625473,53.981133,r,3.6,0.1,0.93,0.08,0.2583333333333333,3.870967741935484,21.11,0.32,0.124,17.52,0.09,SC,20759.0,SDSSJ135430.12+535852.0,NED,thick_like,SDSSJ135430.12+535852.0,SDSSJ135430.12+535852.0,,208.625473,53.981133,SDSSJ135430.12+535852.0,,NED,,True,coord_exact,UGC08837,160.0,0.0845698319889964,Bizyaev_2014,2,0.35,3.048441698399292,3.0551582039847935,-0.006716505585501409,-0.5731800382613628,-0.008059632184154737,0.85,0.4949005811131092,0.1660713730322364,0.3321427460644728,0.5,0.8130952380952381,-0.000563049903307926,33.580637484879176,306.60176630434785,306.4291342094762,-0.17263209487163067,13.019362515120825,13.009904733686746,UGC08837_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2,48.0,34.53778510559124,3.0,UGC08837,22.95,25.81,0.0,548.5714285714286,UGC08837,UGC8837,Bizyaev_2014,,False,unique_to_2014,SDSSJ135430.12+535852.0,,EON_208.625_53.981,SDSSJ135430.12+535852.0,,208.625473,53.981133,r,3.6,0.1,0.93,0.08,0.2583333333333333,3.870967741935484,21.11,0.32,0.124,17.52,0.09,SC,20759.0,SDSSJ135430.12+535852.0,NED,thick_like,SDSSJ135430.12+535852.0,SDSSJ135430.12+535852.0,,208.625473,53.981133,SDSSJ135430.12+535852.0,,NED,,True,coord_exact,UGC08837,160.0,0.0845698319889964,Bizyaev_2014,2,0.35,3.048441698399292,3.0551582039847935,-0.006716505585501409,-0.5731800382613628,-0.008059632184154737,0.85,0.4949005811131092,0.1660713730322364,0.3321427460644728,0.5,0.8130952380952381,-0.000563049903307926,34.5280604882552,284.0139523809524,283.8540383525262,-0.15991402842621483,13.4719395117448,13.46221489440876,UGC08837_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.82,107.0,33.69309127996421,25.6,UGC12506,8.12,32.7,0.0,13962.19512195122,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,1,0.35,3.230727472789175,3.1335603483555743,0.09716712443360054,0.8615389909440687,0.11607498572784437,0.85,0.6261871470545335,0.42689628702829413,0.8537925740565883,0.5,0.09841968393678735,0.0263744912647577,34.13451868741289,1384.42,1420.9333731967563,36.51337319675622,72.86548131258711,73.30690872003579,UGC12506_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.46,159.0,82.91915641153135,26.5,UGC12506,22.67,79.76,0.0,10276.829268292682,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,1,0.35,3.230727472789175,3.1335603483555743,0.09716712443360054,0.8615389909440687,0.11607498572784437,0.85,0.6261871470545335,0.42689628702829413,0.8537925740565883,0.5,0.09841968393678735,0.0263744912647577,84.0055152718221,2794.9538617886183,2868.669348001763,73.71548621314469,74.9944847281779,76.08084358846865,UGC12506_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1,194.0,112.13798330628208,13.9,UGC12506,31.68,107.57,0.0,9179.512195121952,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,1,0.35,3.230727472789175,3.1335603483555743,0.09716712443360054,0.8615389909440687,0.11607498572784437,0.85,0.6261871470545335,0.42689628702829413,0.8537925740565883,0.5,0.09841968393678735,0.0263744912647577,113.60715034815729,3067.0554390243906,3147.9474659094676,80.89202688507703,80.39284965184271,81.86201669371792,UGC12506_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.74,198.0,128.90390994845734,14.6,UGC12506,34.72,124.14,0.0,6829.965156794425,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,1,0.35,3.230727472789175,3.1335603483555743,0.09716712443360054,0.8615389909440687,0.11607498572784437,0.85,0.6261871470545335,0.42689628702829413,0.8537925740565883,0.5,0.09841968393678735,0.0263744912647577,130.59273447054514,2894.81149825784,2971.160678831761,76.34918057392088,67.40726552945486,69.09609005154266,UGC12506_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.38,211.0,141.22226594981402,13.2,UGC12506,31.78,137.6,0.0,6032.655826558265,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,1,0.35,3.230727472789175,3.1335603483555743,0.09716712443360054,0.8615389909440687,0.11607498572784437,0.85,0.6261871470545335,0.42689628702829413,0.8537925740565883,0.5,0.09841968393678735,0.0263744912647577,143.07247845226036,2702.4022222222225,2773.6767060260845,71.27448380386204,67.92752154773964,69.77773405018598,UGC12506_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
